Name,Users,Hash
SkyGuard Endpoint Browser Helper,100000,247f2578384e2f10cbbe48787ffe40457b6f7395c48094ed0a6af4975fe0a00b
Dr.Web Link Checker,100000,b6f5f5aceefd7ffc8a0bd710b415a8495de4a88fd6acd6bc24a619901023427d
WorkingVPN - A VPN that just works,100000,a05e8246d90fbe936f040b9c53cc79e1006e7f6104aabdf7370d980a57532e5f
SalesLoft Connect,100000,af717ad4c9eeb85621648488f944dbacb9616c2e9a8e0e84a9fa1696938b1bda
NoScript,100000,c55aa5da79a8218a398899484705248657ae390e6d076bdba73c22660bc92e03
Chrome Safe,100000,cc1d63da66f00ac9c1d6c93f1134f95251ff93ed1561ae24475c2778bc73cce1
AdLock: Adblocker & Privacy Protection,100000,bb13b0eca7ceeb8ce00844e5c6be8bac2e26068fc97fb8fc37f78ae1fe04a22c
Download with Ant Download Manager,100000,5096727cb78df94f0b6c4a034dea3e2f47fffcde4a3d1b1e39add5cd50663653
阻擋廣告 for YouTube™,100000,a7187620589adfe34e4a760c8af4c4d919216b7bd8baeae878cf8465b36bb057
User-Agent Switcher_1,100000,22196d895c088fa0b72aaba1f5edbbd5ccfd221029e92559db57d5b2f6f2cd56
ClearURLs,100000,d26555598c73889a7b885c8d16d906a726aaf28c7e9e2efca3c58a774682fdea
Charset,100000,60c95b80aa06d23c4a59a6ca82fd814f542aaebb7c2aaae342345f2bcb6fd1d4
"XB, block all ads",100000,6f8ff06936c98c6673eaf9f5e7970904b454ce19eb870f8a928ed2aebac3875c
Redirector_2,100000,29792cdf5f76833566ec771827355d16c52240f1ccfa63b7512847f9fa394dd5
Wistia Video Downloader,100000,ed94e595634f3f49ab051b90b15afca4e574739cebd7d31e18f569aaf5ab8da4
Auto Quality for YouTube™,100000,8c705af07d5c0a4c39c8410424f5498e4935385a569405d6452fde749cb864cb
JustBlock Security,100000,c847effc56c612dfb8f846089aedfa697934ea08e3d51c89a7931ed3c8ee75b9
Easy Ad Blocker,100000,f5be53c76a2dc3aba1e0198c2709920e3d511a1f3b6dacc8489531ec5cc25de3
Malus VPN - The only official version,100000,f44be7b1395c3e1280aba71385c3392d9f844b8fbbbc5157313cb7823109a670
