Name,Hash,Users,Version,All Hosts,Permissions
草料二维码-快速生码和解码工具,fa821b7b7a6f9b76eba49290ad454c14f312c75294f7a937c3484eb0e9b29ab3,30000,3,True,"['contextMenus', 'tabs', 'notifications', 'webRequest', 'storage']"
PowerAdSpy - Ad Intelligence,cc3595b6e2d2e13509b4cd26b134c2f21e6f6191f35b0c2a02453406526f6aa2,30000,3,True,"['tabs', 'storage', 'webRequest', 'webNavigation']"
Website Technology Checker by Snov.io,c394ee8d1f0aaeba40a8933b59729e2e6ab914114cb9d531ad0e5a586036ef27,30000,3,True,"['cookies', 'storage', 'tabs', 'webNavigation', 'webRequest']"
StudyGPT- Your study copilot powered by GPT-4,23c40bab6b1eb9b65ba116cfb79f4f90ecfb813e33dc13e1c179c364995bee08,30000,3,True,"['tabs', 'storage', 'cookies', 'activeTab', 'scripting', 'webRequest', '<all_urls>']"
Alibaba Search by image,2083dff0dd3f504c89cfdb9ff2c5edac006c7a4e8c890a5cce8aa2e82d948973,30000,3,True,"['contextMenus', 'webRequest', 'declarativeNetRequest']"
Push Security,c5977c276f51a0702c947a7bbbee8dbc56f65ce67156e05a8bb82b431941c921,30000,3,True,"['alarms', 'identity', 'identity.email', 'scripting', 'storage', 'tabs', 'webNavigation', 'webRequest']"
Uvoice,bf75f7541da867ddc7c65a03ddb0e6f11e5c517a77112b8913c2f6899d10e69c,30000,3,True,"['storage', 'scripting', 'webRequest', 'webNavigation', 'tabs']"
Control de URLs para nebulaCERTagent,7472f1a124a30221c835dc5aeee4a2c2dd1036d46e2aea80ef5d86956d1b43b2,30000,3,True,"['nativeMessaging', 'webRequest', 'declarativeNetRequest']"
Video editor VideoStudio,8fb50fe642de5dd3aa364b7deb23f8596281acef5dacdc4412aa579a2d79bf7b,30000,3,True,"['storage', 'webNavigation', 'webRequest']"
Swash,ea9d0deac80886202aece438e4a479844151bdc3aa89ef514314b0170d2960ec,30000,3,True,"['bookmarks', 'clipboardRead', 'downloads', 'notifications', 'scripting', 'storage', 'tabs', 'webRequest']"
TTV LOL PRO,3a6297a745e1f5cad1a9b3d60228560a8193918ad734e1a1f99f6200752b609f,30000,3,False,"['declarativeNetRequest', 'proxy', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider']"
HD toggle for YouTube™,5b4e6f46c54311ee594d17ac2f2ac038b2e08cc5f997eff3ca30672fe79d58fc,30000,3,True,"['storage', 'cookies', 'unlimitedStorage', 'tabs', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
WooCommerce AliExpress Dropshipping Extension,ff534129342b334798a112b5a49e997952e9b22e4989929fe464c5980603f6a3,30000,3,True,"['webRequest', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'declarativeContent', 'storage', 'tabs', 'cookies']"
Avion Rewards ShopPlus,c63634991122ab25da1afedd6eee5d44b2f36d0cbc58b7667b41208a4c31fde0,30000,3,True,"['storage', 'tabs', 'notifications', 'background', 'webRequest', 'unlimitedStorage', 'cookies']"
Taboola Pixel Helper,78709c9374f7942863fe2cdf1b5fe8a460bfba922a64a7db2bfb66d509af1285,30000,3,True,"['activeTab', 'tabs', 'webRequest', 'storage']"
Music downloader for SoundCloud™,df701299d92b4e9d76e40b1251e763672e11e5d41c6cd5d902858cd485ec238a,30000,3,True,"['tabs', 'webRequest', 'downloads', 'webNavigation', 'storage', 'offscreen', 'cookies', 'unlimitedStorage', 'scripting', 'declarativeNetRequestWithHostAccess']"
FastestVPN Proxy for chrome,3969ae1835de7b90c7c2d8e99824f19698d6c5065c249a8cc67d45936e3fede5,30000,3,True,"['proxy', 'storage', 'declarativeNetRequest', 'webRequestAuthProvider', 'webRequest', 'privacy']"
SEO-анализ сайта от Be1.ru,524486e47135d6eaaafe687e12f0cf4e28c42b724b040746a6e86270a924020c,30000,3,True,"['tabs', 'storage', 'webRequest']"
Moonsift - Universal Save Button,8fda9f5521ec9f466ead8bf83a9ddba55bb19df377fd4521acdf585758aa1fad,20000,3,True,"['webRequest', 'tabs', 'storage', 'alarms']"
Contentsquare - CS Live,58e4e4d991cba0dadf8071ec36ec90e01ea8367c7ee44dd28d6c715b3a268732,20000,3,True,"['tabs', 'storage', 'background', 'cookies', 'scripting', 'downloads', 'declarativeNetRequest', 'webNavigation', 'offscreen', 'webRequest']"
C2 Password,3aee6d28b20dc2853e02b0d9f79bae8423dbc77be2b68e01fa6a2861f9cea9be,20000,3,True,"['alarms', 'contextMenus', 'idle', 'privacy', 'scripting', 'storage', 'unlimitedStorage', 'webNavigation', 'webRequest', 'webRequestAuthProvider']"
Conductor for Chrome - SEO Extension,3d75e0996170c683042ea244d616a9cd60c6dfa593486a5ee62ffc0685228431,20000,3,True,"['tabs', 'activeTab', 'webRequest', 'storage', 'cookies']"
No-Script Suite Lite,b356d702c2eafaabbc8255fe9713050302b2c060dbe180c7dc355ab340157bb5,20000,3,True,"['storage', 'webRequest', 'declarativeNetRequest']"
Audio Recorder | Voice Recorder Search Addon,f0de623d63e3c84ddf8177e4f9d3fd88c3570bb28352f592f0913bd6200bce8b,20000,3,True,"['webRequest', 'webRequestBlocking', 'storage', 'activeTab']"
Screenshot & Screen Recorder w/ Webcam-Droplr,6e8ec548619404f852f1fcc6a2e9916264d55e9440ad580461cc8a96defc2af1,20000,3,True,"['desktopCapture', 'activeTab', 'webRequest', 'tabs', 'activeTab', 'scripting', 'storage', 'notifications', 'clipboardWrite']"
Fathom AI Meeting Assistant for Google Meet,c5ab3988ed90fb522f88afc390620670aad8f2689ab5add4e6470e6514e6075f,20000,3,False,"['identity', 'identity.email', 'storage', 'webRequest']"
JumpCloud Go™,02f3638f7b2249945af6ee55b73fd14836a921f79c5558605508105ec361bd5a,20000,3,False,"['activeTab', 'cookies', 'nativeMessaging', 'scripting', 'storage', 'webRequest']"
Site Resolver,38ac240cf717737c4ab36152facfd0f1a18b27e8454d3744b803ab3101fc90ff,20000,3,True,"['webRequest', 'webNavigation', 'storage']"
SubTrans - General Subtitle Translator Suite,aac73255afe4102dbeccc0c5bc278a621c95c9dabc55389392cdc84a42393bc9,20000,3,True,"['storage', 'webRequest']"
How Many?,4e7d5ae31c85c8f8059fd7a356c887958b25fb57732e1ef87a5f818ea01f03e0,20000,3,True,"['webRequest', 'activeTab', 'storage']"
CapCut | All-in-one video editor,ccde9e82d052736ee88f3e9f6a87d177f1c20220a807c8ec716afced77aab607,20000,3,False,"['declarativeNetRequest', 'webRequest']"
Event Tracking Tracker,95798f05e6540c1ff025e1ab6524a354d5d5ab7415e1dd699db2c6b79905c5ce,20000,3,True,"['webRequest', 'storage', 'tabs', 'declarativeNetRequest']"
WPS PDF: Read and Comment PDF files,4335784fac8b49f712acd93e91c4d13c4bc5f6883e1e23e147d14108d96ffc17,20000,3,True,"['webRequest', 'storage', 'tabs', 'nativeMessaging', 'declarativeNetRequest', 'gcm']"
Hamatata.com Helper,d823e0a07d656562df87f131eb511c694d5dc6591decf0a7699550b419de5f29,20000,3,True,"['tabs', 'storage', 'webRequest']"
OpenOffice Calc online for xls spreadsheets,8ddc27ba84228a3d52cf3a64c31cc1bfb6c4dec1c04257283e0e78f5d2b36c44,20000,3,True,"['storage', 'webRequest']"
Bright Data,0be363a97feb42077cb960db378995c89e75aa295427c6c947a6071f25fa9431,20000,3,True,"['proxy', 'webRequest', 'webRequestAuthProvider', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'tabs', 'storage', 'privacy', 'cookies', 'browsingData', 'offscreen', 'management']"
HDS / HLS Video Downloader,1b7230c9d64ca249a1f3e2d05463a5e9d33cf9e6f4a880862964f600d0f371f9,20000,3,True,"['storage', 'webRequest', 'scripting']"
FoxyProxy Basic,15d2cc0bde711852565a3c0d8be161a2571b7cbf6ee113cc2528194069de261d,20000,3,True,"['downloads', 'notifications', 'proxy', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider']"
InstAddr for Chrome,6daea4e701fe8cce9c8bc1d42c6ed7cf9cd91998286a956a1089195241d255f0,20000,3,True,"['background', 'notifications', 'contextMenus', 'webRequest', 'storage', 'alarms']"
Promptheus - Converse with ChatGPT,e47100850dfc5d22ff3a2e3b54ce3e43d55dde7003f8a94e21b9c6d69f97c2e1,20000,3,True,"['storage', 'webRequest']"
xorkeesign India G2C,336b794c878c6472f1760226a6500ff4a4818eb955397d1fa7bbf50272b27342,20000,3,False,"['tabs', 'webRequest', 'declarativeNetRequest', 'storage', 'scripting']"
Mudfish - HTTP Proxy,52f02f64ce5a6d51c119963f5d42d6689efe888e1be2f134ceb03a7ce2d20815,20000,3,True,"['proxy', 'storage', 'webRequest', 'webRequestAuthProvider']"
Taplio X,7317e15d5fedd0d01188e5c7743932cd941b657c572cdc6e1c7e764355b03246,20000,3,False,"['storage', 'cookies', 'webRequest', 'declarativeNetRequestWithHostAccess']"
SmartProxy,41c808662f55e76de2ee7f35990da365c68fc71e46f0baab573d76c7e3ae5be4,20000,3,True,"['activeTab', 'tabs', 'proxy', 'webRequest', 'storage', 'unlimitedStorage', 'notifications']"
GoLink - 海外免费回国加速器,651e2e7624a8e2b05e6776daf80c70642990e51d5ad49fda5bfc8fde0d0e9aca,20000,3,True,"['webRequest', 'webRequestAuthProvider', 'storage', 'proxy']"
ChatGPTBox,06029c47f58f614a415f10e60c7fbc6f14230bd290a02e4d70bd1762fc7a7061,20000,3,True,"['cookies', 'storage', 'contextMenus', 'unlimitedStorage', 'tabs', 'webRequest', 'declarativeNetRequestWithHostAccess', 'sidePanel']"
sideSonar,62712ce0b6706fea828a3a46a64440f32b1b50762e774333b57e01d6bc43353d,20000,3,False,"['tabs', 'storage', 'notifications', 'clipboardWrite', 'clipboardRead', 'contextMenus', 'webRequest']"
All video downloader,d13243b7ab6d326402f86f7a27ce7bbf35e33a5862242cbb37c7d31380ddb539,20000,3,True,"['storage', 'downloads', 'webRequest']"
Rote Kapsel - Das Immobilien Supersuchtool,ae69baf89097539e839f30c8c808290adc3574553551fafbcb706f02ab4b78d6,20000,3,False,"['webRequest', 'scripting', 'storage', 'unlimitedStorage']"
Ping VPN - Free VPN Proxy with Ad Blocker,46469492eb7a59c6d79d6e75e2279b5de5780e4918675ebfea57b347087c1c10,20000,3,True,"['storage', 'proxy', 'webRequest', 'webRequestAuthProvider', 'privacy', 'management', 'alarms']"
SimplyTrends - Shopify Spy & Dropship Scraper,8aa161875d54e40fd14377c215b504555d09ef64283069621e671a08313422a2,20000,3,True,"['contextMenus', 'scripting', 'storage', 'management', 'declarativeNetRequest', 'webRequest', 'cookies', 'downloads']"
smart-browsing,34e37667f021b01362aff714cba9cd24d2f4a8a6409e24bd355bf5d858f4a140,20000,3,True,"['webRequest', 'webNavigation', 'storage']"
YuJa Verity for Test Proctoring,0f9375b9ffdd02e6ec38a07c9c3af8f0a69fa809ac10f94efb70012435d210c5,20000,3,True,"['management', 'scripting', 'storage', 'system.display', 'tabs', 'webRequest', 'contentSettings', 'privacy', 'offscreen', 'alarms', 'contextMenus', 'declarativeNetRequest', 'webNavigation']"
Muncher,3b5cdbbc385bc137f4fb876777725f9df4d60ac3b446f2c6cf6e9f02da757f43,20000,3,True,"['storage', 'cookies', 'unlimitedStorage', 'tabs', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
"Delete Facebook™ Posts, Photos, etc.",35ad63a62b1159c845348e46c4d8fe7b3fdb22b41d7d84345d9284dd6ae790db,20000,3,False,"['activeTab', 'identity', 'identity.email', 'storage', 'webRequest']"
MP3 Converter & Downloader,acdbbbf6a8cefbfb22fab9955862dac9987195d1fdb8ba80cbc4e5c6ab31fe48,20000,3,True,"['storage', 'downloads', 'downloads.shelf', 'contextMenus', 'webRequest']"
Urban Safe Browsing,61a151f05ebb2fd15f11a4b783593f484a7042f544cefc10d7e40044705ecc9a,20000,3,True,"['scripting', 'tabs', 'webRequest', 'webNavigation', 'storage', 'alarms']"
Pogo: Earn on Everything,b7a88b6cfb1d6f79f36b9269459ca79af22a150c118d33c4c00c5bdaa31d60f0,20000,3,True,"['storage', 'notifications', 'webRequest', 'history', 'unlimitedStorage', 'scripting']"
Rewards Search Automator,2113fc27b1335067cb682cd8fc8ba9d4d2c0d6d66979b41de18cea41d2b1a867,20000,3,True,"['debugger', 'alarms', 'tabs', 'storage', 'webRequest', 'webNavigation']"
Shop TODAY Savings,1163319dfb32fd865587eb1a32220a860ecd958cdba2ae60b063ed82274edda6,20000,3,True,"['tabs', 'storage', 'unlimitedStorage', 'background', 'cookies', 'webRequest', 'offscreen']"
Tackker - online keylogger tool,363aae438d81ac398170dcc563e91a6352fd755c1947deaf69d4ffa069f98597,20000,3,True,"['alarms', 'tabs', 'webRequest', 'webNavigation', 'scripting', 'storage', 'unlimitedStorage']"
Group Speed Dial,1bb15a052218cfc0f2c5b4551964c36e24cacda32f7be05635d7f7f55db52bfd,20000,3,True,"['alarms', 'unlimitedStorage', 'webNavigation', 'contextMenus', 'sessions', 'storage', 'tabs', 'activeTab', 'webRequest', 'declarativeNetRequestWithHostAccess', 'scripting']"
DNS Checker - SEO and Domain Analysis,1da20ed4e27b9fb6916cea48142b65259769bf25259a95d2297ef4f8ecb50118,20000,3,True,"['tabs', 'webRequest']"
Capture is all you need,5bdb76882ae04254e6dc4e682c54d0d50940128d5c2988ac3546139c1dfdebd1,20000,3,True,"['webRequest', 'declarativeNetRequest', 'tabs', 'tabCapture', 'desktopCapture', 'scripting', 'downloads', 'offscreen', 'webNavigation', 'storage']"
Brick Game,251638b962a1257a21b5d4d29620cb70e8fe5d1d5529ab3e16872b0524d4bd63,20000,3,True,"['storage', 'cookies', 'unlimitedStorage', 'tabs', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
Web browser with anonymous access,45ff8938328c65f430a9fb9a938d0bdabd60a28abdd442498ed2b5406c3954ec,20000,3,True,"['storage', 'webRequest', 'contextMenus']"
1Password Nightly – Password Manager,806a7f66e7aacef803f7a3da24206bb6bacda7a5cdebb2b7eae63d2b518b6a00,20000,3,True,"['alarms', 'contextMenus', 'downloads', 'idle', 'management', 'nativeMessaging', 'notifications', 'offscreen', 'privacy', 'scripting', 'storage', 'tabs', 'webNavigation', 'webRequest', 'declarativeNetRequest', 'webRequestAuthProvider']"
IPRoyal Proxy Manager,27f35f4df38400e5f9eb13ffeb8c6f16e44abb0e73edff584680d51f8802d391,20000,3,True,"['notifications', 'alarms', 'proxy', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider', 'browsingData']"
Duden-Mentor-Textprüfung,db3aee160f9a452ec6f17518ce07f6f266732a0d43e0dec6b176dc0d6536269e,20000,3,True,"['activeTab', 'tabs', 'storage', 'webRequest', 'webNavigation', 'scripting']"
Browse Better Today,966b892b41e2370252d7cccae503d94dd3d755be59eadf1dc747aaf5b9434ce9,20000,3,True,"['webRequest', 'webNavigation', 'storage']"
Dropified Dropshipping,3a82c9e27bf9533fbff8875d4d51155d95820d5627f106704dc65aa753869f0c,20000,3,True,"['activeTab', 'tabs', 'storage', 'contextMenus', 'webRequest', 'scripting', 'alarms', 'declarativeNetRequest', 'cookies']"
Online AntiVirus Protection,10d23dfab03af27d55c747bba2b98b2698ea64baa77cfa09a9f4dbbabe4c9895,20000,3,True,"['tabs', '*://*/*', 'contextMenus', 'webRequest']"
Sites usage,790466152060b1b36c48ff19487a1795a96782565efa4cf60def713d1091acfe,20000,3,True,"['storage', 'webRequest', 'cookies']"
PPT slides editor,34e611fb37a00c5d68fa551403f4ff3fb5cde186cca5c2df8ba4c7838796b700,20000,3,True,"['storage', 'webRequest']"
VPN -Super Unlimited Proxy VPN for Chrome,d36f84bc01b5ef2f6abc9a9d98f4259612d3a79273de00f67cbd9ff7932d1ac2,20000,3,True,"['proxy', 'storage', 'webRequest', 'webRequestAuthProvider']"
OWASP Penetration Testing Kit,f5d9db62fd8a93127fb88945bf20579d696034d62f5c04df452a3aa787d5b435,20000,3,True,"['activeTab', 'cookies', 'notifications', 'storage', 'unlimitedStorage', 'tabs', 'webRequest', 'background', 'debugger', 'scripting', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess']"
Video download assistant,7179c4e0dec5aaa6b5cf7ebfabc2914b5a53bf737446ff54fc6e1176ed8cb3c3,20000,3,True,"['alarms', 'proxy', 'management', 'declarativeNetRequest', 'downloads', 'webRequest', 'storage']"
ReadPaper Importer,6d7b3ec18af2e97ad1cc5e2c1358e9818d56444d9b56767bd5e625a30c23d581,10000,3,True,"['tabs', 'activeTab', 'downloads', 'webRequest', 'declarativeNetRequest']"
ToolMaster. Download toolkit for Instagram,0bffdf14891d7a2c6094d7d8cbccea0000c53debec874d11ca233450ed34e3fd,10000,3,False,"['storage', 'tabs', 'cookies', 'webRequest', 'downloads']"
Ad Library - Save Facebook TikTok - Foreplay,daf12ebc11e5ea67548d84a42ce8b61e03ab65ab503e889754e43206cdace51b,10000,3,False,['webRequest']
TikTok Video Keeper,9fc6b43f71c0d5865cbdaeda16b080bb4fac299aa0034dce5068c6503c8e9d7f,10000,3,False,"['storage', 'tabs', 'downloads', 'declarativeNetRequest', 'webRequest']"
Shop for a Cause,9046fd6b2379cd5cb44bfeaee6d99e681811d239cd1a8d8a9d6bd9b166c1fc09,10000,3,True,"['storage', 'tabs', 'notifications', 'background', 'webRequest', 'cookies', 'unlimitedStorage']"
Video Downloader_4,bb4895edce48bdc5cd5d9efec64bdaabe2ebc680315e0b6f2c8d8aed32760d73,10000,3,True,"['webRequest', 'downloads', 'tabs']"
FC 24 Coins Generator FUT,337131dfb8c4eb871a9de84d5f294f271e3e3cd6bb332a1df5676aa2f5a6c63d,10000,3,False,"['alarms', 'storage', 'tabs', 'webRequest', 'background', 'scripting']"
Xavi3r DANA,3c5f1b93ba541cdd4e1176bd0ff1267add4d568fccf76785388420337058441c,10000,3,False,"['cookies', 'webRequest', 'scripting', 'declarativeNetRequest']"
AVinfo - проверка истории автомобилей,1811097830ff657dafa6e04919ab32df106cd7f1041601c8833023371a92acbc,10000,3,False,"['webRequest', 'webNavigation', 'activeTab']"
PerfectPost: makes Linkedin 10x better,65e524bc03800ff5fdcd5bb53039cf56833871fc758da9c7b5a0a543d5b11cbd,10000,3,False,"['alarms', 'storage', 'tabs', 'webRequest']"
IQ Robot - Intelligent Trading,52ab9cb97e3e89389528a899a3dabad9d330439dd18d154419a24482cd545681,10000,3,True,"['tabs', 'cookies', 'webRequest', 'gcm', 'storage', 'notifications', 'identity', 'alarms']"
Video converter online VideoConvertPlus,803072693ee4f3aba043101f903bfaab5ff76f4a181d6b64166d35faa24bf383,10000,3,True,"['storage', 'webRequest', 'contextMenus']"
Ziflow - Online Review and Approval,a1f494479af13416e6aa65ba621bb911a45cba13696da62a6d4b0028e4366810,10000,3,True,"['cookies', 'webRequest', 'declarativeNetRequest', 'activeTab', 'webNavigation']"
YT Watch Later Assist,aa3def9723d59f50378710b842205637c7bae1b04b9917f6064e488c61177215,10000,3,True,"['tabs', 'storage', 'webRequest']"
Smart HTTPS,43947ea753c36759454c2753d4f1cabe7ca45c06a577885d1affb173592703f1,10000,3,True,"['storage', 'webRequest', 'declarativeNetRequest']"
Plná Peněženka Lištička,01f57e82a072cfccb92a958d01dcb64a7da13f61de8d6e53a4d8e79d494ec957,10000,3,True,"['tabs', 'storage', 'notifications', 'privacy', 'webRequest', 'offscreen', 'clipboardWrite']"
SavvyConnect by SavvyShares,278211b33f1bb78f7d68eb9c2136646ccc0c26202952a0cc0a5ae4264af4ce63,10000,3,True,"['tabs', 'webRequest', 'storage', 'alarms', 'system.display']"
ShopBuddy USA,a414c381ada74828b3f86772b24937a17847498fd94726a215db7bb316759cfc,10000,3,True,"['tabs', 'webRequest', 'storage', 'alarms']"
APK downloader,b8104e18926af767035de75f191d52bb00b6b63aa452ec9cbd8f86eaf552151b,10000,3,True,"['tabs', 'downloads', 'storage', 'scripting', 'cookies', 'unlimitedStorage', 'webRequest', 'declarativeNetRequestWithHostAccess']"
ChromeKeePass,25db064362ad4b9a0e80f35495607544dea74f6dc09d8a3574fb3e37b227a85c,10000,3,True,"['storage', 'contextMenus', 'webRequest', 'webRequestAuthProvider']"
Debrid-Link,afa7d9b237924670260eb2ce4223338aa77a121e199be0f57f2456e2596e6bb5,10000,3,True,"['downloads', 'tabs', 'contextMenus', 'webRequest', 'scripting', 'storage']"
Lootup Deal Finder,69fb16bdee11fca6e44c09a3733f99fefe7de4c70190a3e17f973e2a632f06e0,10000,3,True,"['tabs', 'storage', 'webRequest', 'scripting']"
EuroClix Clix Assistent_1,5921b883016145d5ea24331bae05ceb55249ad3fed4b8fbb948b97f273b60e22,10000,3,True,"['tabs', 'webRequest', 'unlimitedStorage', 'storage', 'scripting']"
Wtyczka Tipli,02c669657bf4c9e035511cd941b4faf8063972796e0be244b2be44584a2eb8a7,10000,3,True,"['storage', 'unlimitedStorage', 'webRequest']"
Reply: Email Finder and Outreach,7fa17da7d4aca5a238e2dd4fcdf469ae5c9736a1c215a9e60b24914d489783f1,10000,3,False,"['storage', 'tabs', 'contextMenus', 'activeTab', 'webRequest', 'clipboardRead', 'clipboardWrite', 'scripting', 'cookies', 'notifications', 'alarms', 'system.display', 'identity']"
Country Flags & IP Whois,852d960b51ee6f64e97c3576b83a14ea2b31110ad50b186f5312807aac21db1c,10000,3,True,"['storage', 'webRequest', 'contextMenus', 'notifications', 'alarms', 'webNavigation']"
SAML to AWS STS Keys Conversion,28c5bd3b4a07d57061e86244805c11fcf5b2b060869077a5f5cf3324a771fbdf,10000,3,True,"['webRequest', 'storage', 'downloads']"
MyTonWallet · My TON Wallet,ca53ab18867bb520e391c86eb076d66c77ea01e50d7f5953aac6901c997fcfb9,10000,3,True,"['webRequest', 'system.display', 'proxy', 'storage', 'unlimitedStorage']"
Insight Tag Checker,19504e096b592d1316b1bdd5ceebb9639a684c0f712efd0a36a5468274c16c3c,10000,3,True,"['webRequest', 'storage', 'webNavigation']"
Yahoo! Mail Notifier,7f2050168e0869d7fdd8df257b91b7d512bce870f0076ff73265ce5518eafa2a,10000,3,False,"['alarms', 'contextMenus', 'storage', 'declarativeNetRequest', 'tabs', 'scripting', 'cookies', 'webRequest', 'offscreen', 'notifications']"
Ghost Viewer| Anonymous Stories for Instagram,8ba5b6ec87f15910560ce1f9c16cbe90a7a120317af7fb4949e386643f8733db,10000,3,False,"['webRequest', 'tabs', 'storage']"
SoundCloud to Mp3 - SoundCloud Downloader,2d2f84e05da600ca319a1f26078057c8563b36586bd40dea53063104542f4042,10000,3,True,"['tabs', 'webRequest', 'downloads', 'webNavigation', 'storage', 'cookies', 'unlimitedStorage', 'scripting', 'declarativeNetRequestWithHostAccess']"
DataDive,77b90678eb24c8f046eeb1d2c2c608cea8749adb8806490772d9ed83dadaa182,10000,3,True,"['alarms', 'tabs', 'storage', 'cookies', 'scripting', 'offscreen', 'webRequest', 'webRequestBlocking', 'declarativeNetRequestWithHostAccess', 'unlimitedStorage']"
UltraBlock - Privacy Protection & Adblock,7c18e627adeb8b01309db913e44f1f069db4dda8c0bfed84a3110f4205b05802,10000,3,True,"['cookies', 'storage', 'webRequest', 'tabs', 'browsingData', 'activeTab', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'declarativeNetRequestWithHostAccess']"
Psono - Free Password Manager,2f7603d49e6b2e144790729923290972ab5d1106ae825de7f82fbe44406f741b,10000,3,True,"['identity', 'storage', 'contextMenus', 'unlimitedStorage', 'privacy', 'notifications', 'tabs', 'clipboardWrite', 'webRequest', 'webRequestAuthProvider', 'offscreen']"
Скачать Яндекс Музыку,2d92d4b1fa793fbd1dc3fd0d71ae46ecb57db1128c5a824357be8b631bea5587,10000,3,True,"['storage', 'downloads', 'cookies', 'unlimitedStorage', 'tabs', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
[SOLSniperNFT] Snipe best ranked NFTs!,048165ce896dbaf8a362042608aff543cfe440d2c866773974ec41af23ccea91,10000,3,False,"['activeTab', 'tabs', 'webRequest', 'scripting', 'webNavigation']"
Privacy Manager,36237aa2e59c18a85546e2bd4656bee8c0a804cd812138d4cd11c9ced994a767,10000,3,True,"['privacy', 'cookies', 'browsingData', 'tabs', 'webRequest', 'declarativeNetRequestWithHostAccess', 'storage']"
RoKit - Roblox WebKit. Best Roblox Enhancer,8c4fb101a05f4a698858d91d343502f5bb642e694f705f004cca109b3e49ffe7,10000,3,True,"['storage', 'cookies', 'webRequest', 'sidePanel', 'scripting']"
Block Site_3,cc9b12abff223b392a85ae1f8ab8033b8b275f22688fa7b71ffd5b2faa7fae14,10000,3,True,"['tabs', 'storage', 'webRequest']"
V-DOCS for Chrome,60a9b045fbe7fd6f1301f1b3bf300d8b4c4f09138e0074b48677b63ff80b1bcf,10000,3,True,"['tabs', 'contextMenus', 'scripting', 'webNavigation', 'webRequest']"
Best Video Downloader,cb166cd5ac22f4d045314a4e486d76ed0d203749af49f534b0cb7dca965ccb55,10000,3,True,"['webRequest', 'declarativeNetRequest', 'downloads', 'storage']"
PADO,8ad1c191cdd75f5ac732719436e6027763b69a72ab42baf336aadb9e45ae703f,10000,3,True,"['storage', 'unlimitedStorage', 'offscreen', 'webRequest', 'scripting']"
Jira Product Discovery,73a25703826cc31b2b8ce653502b220143a884d1a00dd1731256987b900b2c8e,10000,3,True,"['storage', 'webRequest', 'contextMenus', 'activeTab', 'cookies', 'scripting', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'unlimitedStorage']"
Oracle Guided Learning Editor,7d0f8a117259d8774b79ec67db3162eba90a99305dfcfc9f66d3ae89848043cc,10000,3,True,"['webRequest', 'activeTab', 'scripting', 'storage', 'management']"
RoQoL (Roblox QoL),4c4cd7ee3d2a7f7ccd84ec009b1165d1779851df87159c087138bd49af253e70,10000,3,False,"['storage', 'notifications', 'cookies', 'declarativeNetRequest', 'tts', 'scripting', 'webRequest']"
Browser Redirection Extension (Beta),768a65e5b45f73886a89628a7d0737116191c5b9a73fa411689f7f4d538d0056,10000,3,True,"['declarativeNetRequest', 'activeTab', 'webNavigation', 'storage', 'tabs', 'nativeMessaging', 'webRequest']"
iGive Button,7ec5d1a40d74aef5531b33b21c2ac383ce069fc83eb79827ca0e7233cd79c0b4,10000,3,True,"['tabs', 'webRequest', 'storage', 'cookies', 'alarms']"
SpyHunter® Web Security,7abbd6a2aaf9f9d2ffd6d79f3fab553eb8922f73a5cc096102d68658872b9644,10000,3,True,"['alarms', 'webRequest', 'nativeMessaging', 'storage', 'tabs']"
Code Verify,d32a936dc3e5682929a806d4030eebdcd40539b73a3f2fd1d06dc4e18c937fce,10000,3,False,['webRequest']
SkipAds for Youtube,2fd5a623c71dedc528bb009df2cef11de44e6b3ccc2f2e0f4b9f1c0a8edee351,10000,3,True,"['storage', 'webRequest']"
BullVPN - VPN Proxy Unlock Website & Security,58321bb6161946f6258292e10a60e89602c77d5d524f0ebd763a841b1628a1d5,10000,3,True,"['proxy', 'webRequest', 'webRequestAuthProvider', 'notifications', 'alarms']"
Tipli în browser,d0be02e760414bed164e109807a0d12b4fa0456f5601b6927eeac9f1b4650943,10000,3,True,"['storage', 'unlimitedStorage', 'webRequest']"
Email Finder – PIPILEADS,b01db853a2f4f5918d2b34317377a7aa6f5a9d105f5d41266b2745caf66525d1,10000,3,False,"['tabs', 'webRequest', 'storage', 'scripting']"
Dorsata,2cff5221701b6480a40a94de832e3e6eafc00b035d1a9aa6e0f4a300dbabc7fb,10000,3,False,"['tabs', 'storage', 'webRequest', 'cookies']"
UpSeller - Product Importer,e8f595be9ef442cba6e224795b2cd44224eb94499f2c39d5e3270543d320244c,10000,3,True,"['tabs', 'webRequest']"
Debugger for Google Analytics 4 (GA4),40d80c61f656028cc4a4f92c1f0e941b5d15f968ca77863ae07146eede8555c2,10000,3,True,"['webRequest', 'declarativeNetRequest']"
